reactome_stId_number.raw: Descending,Count 
9022935,186
9028730,186
9033276,186
9617941,186
114354,185
1237069,185
1363265,185
1461993,185
1475026,185
1564143,185
158609,185
167566,185
1675810,185
167717,185
176312,185
1791083,185
1791134,185
1791167,185
180634,185
1855202,185
190636,185
193362,185
1974676,185
198358,185
199583,185
204485,185
204863,185
210784,185
2130666,185
2161946,185
216756,185
216757,185
2467633,185
3134954,185
3229071,185
381507,185
389919,185
430201,185
4420143,185
445010,185
448680,185
450276,185
481010,185
482775,185
5216153,185
5368582,185
5602603,185
5617603,185
5690785,185
5696810,185
6782965,185
6794351,185
6802368,185
72074,185
75851,185
8851044,185
8858498,185
8864381,185
8864412,185
8870354,185
8877879,185
8948034,185
9005561,185
937311,185
9604264,185
9604780,185
9625828,185
964817,185
990478,185
1028812,184
1031694,184
1299481,184
140872,184
1474210,184
171087,184
198121,184
2220989,184
2243944,184
2404142,184
2467806,184
2473594,184
2484802,184
2559461,184
3006726,184
3247839,184
3322003,184
352108,184
374667,184
377608,184
3781005,184
379387,184
381499,184
3928657,184
399942,184
418442,184
432129,184
435349,184
445085,184
450307,184
5389837,184
5617485,184
5624327,184
5658227,184
5672718,184
5672733,184
5685301,184
6784629,184
6784654,184
6784861,184
6785524,184
6785928,184
6803305,184
70941,184
71955,184
73571,184
8948703,184
937017,184
9611839,184
9614997,184
9620828,184
976003,184
1008229,183
1008241,183
111751,183
113416,183
1169210,183
140217,183
1606583,183
1638845,183
165968,183
1675795,183
171059,183
174605,183
181517,183
1855158,183
198657,183
210836,183
216015,183
2197562,183
2395512,183
2466831,183
2484804,183
2993799,183
2997644,183
351215,183
380760,183
381518,183
400521,183
418992,183
419389,183
448591,183
4615944,183
517444,183
5336164,183
5368588,183
5578740,183
5610379,183
5660705,183
5667037,183
5672673,183
5684242,183
67455,183
6788650,183
6790669,183
6795449,183
73757,183
76060,183
8867895,183
8870499,183
8874745,183
8876191,183
8879123,183
8941273,183
8950623,183
8952062,183
8983845,183
9006431,183
912722,183
913456,183
933411,183
982765,183
111285,182
1234099,182
139908,182
1474146,182
1564117,182
162836,182
165175,182
1655846,182
184206,182
2022396,182
2032396,182
210298,182
2161999,182
2559568,182
2993781,182
3229073,182
3341397,182
379648,182
381471,182
400247,182
4093330,182
418574,182
419558,182
426464,182
428185,182
435244,182
446408,182
56085,182
5617600,182
5617630,182
5638016,182
5654408,182
5654631,182
5658092,182
5663050,182
5675414,182
5676637,182
6783939,182
68611,182
70369,182
70899,182
73531,182
73569,182
74241,182
77590,182
8848713,182
8849042,182
8854255,182
8855711,182
8864936,182
8870461,182
8950173,182
8953115,182
9021353,182
9021596,182
913527,182
936043,182
9611851,182
965019,182
977543,182
992745,182
114596,181
1183221,181
1297444,181
1497855,181
158795,181
159819,181
1655879,181
168891,181
174060,181
175976,181
177108,181
1791112,181
182700,181
1855193,181
1911410,181
194793,181
195664,181
200858,181
2029989,181
2046298,181
204949,181
206751,181
209895,181
2168987,181
2201336,181
2213235,181
2213240,181
2272753,181
2484882,181
2537499,181
265402,181
2900743,181
2980699,181
3159253,181
3247777,181
381498,181
390765,181
391179,181
392164,181
4085379,181
4093349,181
416468,181
422088,181
422104,181
430135,181
4419894,181
442307,181
445746,181
445748,181
4791268,181
5244415,181
5252072,181
5357750,181
5610581,181
5632672,181
5658574,181
5667156,181
5682893,181
5686074,181
5692934,181
5693012,181
5694413,181
5696448,181
6786012,181
6791189,181
6797612,181
6798008,181
6802498,181
6802607,181
70395,181
71334,181
72622,181
73608,181
74885,181
877187,181
8849148,181
8852316,181
8855232,181
8875531,181
8877153,181
8944351,181
8954513,181
8959719,181
8983835,181
9007625,181
9011074,181
9020616,181
9021944,181
9604247,181
9604446,181
9611368,181
975389,181
994131,181
1012988,180
111792,180
1237102,180
1433410,180
1461982,180
1483116,180
1606839,180
163688,180
166780,180
168860,180
168884,180
168907,180
174452,180
194789,180
195200,180
199202,180
2018659,180
2022056,180
2022368,180
2023460,180
212552,180
2161768,180
2168883,180
2574827,180
3215226,180
350052,180
352174,180
3640827,180
374675,180
419398,180
420593,180
432297,180
445084,180
450031,180
4839621,180
5229203,180
5362437,180
5591052,180
5610741,180
5633051,180
5656531,180
5658232,180
5681999,180
5682794,180
5683079,180
5696101,180
6807224,180
68380,180
68603,180
71935,180
73564,180
8848776,180
8851866,180
8855954,180
8856398,180
8874135,180
8875451,180
8937250,180
8952990,180
8962039,180
9032601,180
9034862,180
937343,180
947489,180
9603719,180
9611277,180
9617853,180
1015674,179
1027363,179
1028817,179
110360,179
111742,179
111936,179
111955,179
114264,179
1462039,179
158251,179
158756,179
1602458,179
162730,179
163820,179
164943,179
177671,179
177784,179
1793217,179
181911,179
1855194,179
189442,179
192851,179
194130,179
2025724,179
202721,179
211966,179
212005,179
212516,179
2176420,179
3006352,179
351212,179
3781943,179
388503,179
388863,179
400500,179
420011,179
421107,179
445088,179
446072,179
450213,179
508157,179
5215930,179
5220959,179
5226942,179
5602316,179
5624199,179
5632954,179
5689128,179
6782438,179
71718,179
72515,179
790204,179
844620,179
8865420,179
8869603,179
8874173,179
8878664,179
8949688,179
8950347,179
8964274,179
8981500,179
9007514,179
9010113,179
917983,179
917987,179
9615015,179
109943,178
1112526,178
112422,178
1183220,178
1227905,178
141763,178
1592246,178
1592270,178
1604741,178
1630304,178
174775,178
188985,178
189953,178
189955,178
194718,178
195013,178
1998759,178
2022393,178
204773,178
210374,178
2408526,178
2422927,178
2426160,178
2534321,178
265075,178
2684507,178
2993802,178
3134799,178
3149539,178
3209159,178
3656269,178
376252,178
376345,178
3785779,178
380759,178
389652,178
392133,178
429714,178
5221061,178
5340226,178
5577237,178
5577259,178
5610360,178
5610542,178
5685162,178
5685169,178
5686663,178
5694487,178
6787757,178
6802421,178
6804099,178
71020,178
873827,178
8849102,178
8849881,178
8851888,178
8864433,178
8879146,178
888614,178
8950175,178
8950608,178
8954117,178
8985981,178
9010646,178
9011143,178
9032426,178
9622879,178
112150,177
141200,177
1482850,177
156682,177
159425,177
1604732,177
163689,177
1655844,177
166170,177
174350,177
174392,177
174706,177
177157,177
1889950,177
1982066,177
202714,177
2046265,177
210961,177
216010,177
2327723,177
2465921,177
2564824,177
3009036,177
3204311,177
3222011,177
3222129,177
3323050,177
351935,177
352191,177
375571,177
381513,177
388824,177
389743,177
392141,177
418976,177
419535,177
425483,177
426086,177
430190,177
442287,177
442368,177
447181,177
450658,177
5173164,177
5228407,177
5263618,177
5610595,177
5632670,177
5660412,177
5665975,177
5675413,177
5694415,177
6789520,177
6794356,177
6800380,177
6803545,177
6808496,177
68450,177
70452,177
71241,177
83803,177
8849906,177
8852010,177
8854612,177
8857936,177
8869667,177
8876889,177
8937419,177
8939165,177
8951729,177
8955794,177
9014834,177
9026493,177
9027043,177
912724,177
918195,177
939763,177
9622981,177
9624976,177
982775,177
996751,177
1008206,176
1067661,176
109341,176
1181211,176
1297333,176
1369080,176
140748,176
157937,176
158927,176
159795,176
1605428,176
1606312,176
1614583,176
163602,176
164503,176
168297,176
168878,176
169847,176
171131,176
187496,176
193407,176
196044,176
198722,176
2029154,176
2046239,176
2220816,176
2399540,176
264969,176
3341292,176
351917,176
374689,176
375975,176
377879,176
381465,176
388981,176
391304,176
3927945,176
420592,176
428287,176
450088,176
5205658,176
5333671,176
5577234,176
5626953,176
5649723,176
5696183,176
6806877,176
6814833,176
69209,176
70920,176
735702,176
744231,176
74841,176
8855111,176
8864989,176
8877493,176
8936007,176
8950344,176
8950721,176
8950733,176
8983011,176
9014052,176
9021334,176
9026907,176
9034539,176
9617852,176
9619843,176
9629675,176
110376,175
111804,175
1181352,175
1237059,175
1248649,175
1433307,175
1471322,175
1485602,175
1497830,175
157025,175
158699,175
165631,175
168130,175
168301,175
170977,175
173769,175
174689,175
176182,175
196063,175
197912,175
2161692,175
2485182,175
264848,175
266070,175
2730902,175
3149519,175
3215406,175
350567,175
351929,175
352182,175
3656254,175
373727,175
381489,175
381503,175
392165,175
400207,175
400353,175
4085028,175
428701,175
429101,175
429567,175
433711,175
450277,175
4641155,175
50500,175
508513,175
5218829,175
5357756,175
5357794,175
5419165,175
56151,175
5668756,175
5672691,175
5672720,175
5686712,175
6800149,175
6800437,175
6804932,175
6807624,175
6813797,175
6814153,175
6814676,175
68732,175
68796,175
72049,175
72669,175
8847880,175
8848110,175
8848930,175
8852552,175
8864426,175
8932980,175
8950314,175
8953013,175
9021935,175
918191,175
947591,175
9611369,175
9617597,175
965079,175
981497,175
997298,175
110237,174
140586,174
1485582,174
1604615,174
1604763,174
1614576,174
162411,174
1678998,174
174336,174
179497,174
194121,174
198511,174
2012074,174
203662,174
204850,174
210283,174
212357,174
2160906,174
2161951,174
2404135,174
2485111,174
2559462,174
2731147,174
2990840,174
3006348,174
3006433,174
3322995,174
3323013,174
379977,174
3965390,174
418292,174
4551448,174
508561,174
5215981,174
5336443,174
535534,174
5626181,174
5654409,174
5661290,174
5682690,174
5694494,174
5694583,174
5696220,174
629621,174
6784360,174
6806560,174
6811425,174
68559,174
71593,174
71995,174
727807,174
73805,174
74668,174
791493,174
844438,174
877297,174
879850,174
8848812,174
8848873,174
8849969,174
8877760,174
8877998,174
893593,174
8949661,174
8950322,174
9022941,174
9036290,174
912740,174
917870,174
9625406,174
9630921,174
975608,174
975775,174
1067638,173
1112758,173
114687,173
1482856,173
1640164,173
164512,173
164513,173
1671687,173
1678716,173
168946,173
1791092,173
1855155,173
1855164,173
1855176,173
192157,173
193508,173
1963588,173
197892,173
198721,173
199131,173
201629,173
201923,173
202311,173
2038387,173
204871,173
2089970,173
210271,173
2172405,173
2248837,173
2426263,173
2514823,173
264679,173
264890,173
2768993,173
350745,173
3697882,173
381534,173
390462,173
391366,173
419070,173
420060,173
428260,173
429978,173
450576,173
4551463,173
51463,173
5252081,173
535717,173
549279,173
5643745,173
5652137,173
5692480,173
5696197,173
5696213,173
6791195,173
6798094,173
6801387,173
6802938,173
6806957,173
68655,173
74615,173
8847883,173
8850671,173
8858252,173
8933328,173
8938300,173
8938314,173
8950190,173
8950737,173
8952069,173
9006422,173
9009488,173
9010503,173
9017447,173
9018863,173
9023348,173
9026510,173
9032402,173
9034875,173
909755,173
927890,173
975633,173
984821,173
111911,172
112423,172
1475022,172
158218,172
1592231,172
174640,172
180606,172
182795,172
1855161,172
1855182,172
1855216,172
190425,172
192178,172
193054,172
193455,172
194674,172
2033490,172
205285,172
215526,172
2197564,172
2309779,172
2400013,172
2453876,172
2534160,172
264932,172
2769000,172
2900756,172
3132759,172
349404,172
390543,172
391423,172
3965381,172
4088439,172
418866,172
422275,172
4411378,172
443938,172
448654,172
449715,172
508369,172
5228411,172
5358912,172
5578664,172
5603467,172
5619379,172
5669013,172
5686430,172
5690066,172
5693071,172
5693347,172
5696356,172
593685,172
6791203,172
6814831,172
68726,172
71223,172
71437,172
77088,172
8849364,172
8849748,172
8853317,172
8864690,172
8870346,172
8876446,172
8876472,172
8950741,172
8953111,172
8955885,172
9010643,172
9011077,172
9011347,172
9012016,172
9014399,172
9014741,172
914012,172
927851,172
936802,172
9620788,172
9645669,172
977228,172
1015671,171
112417,171
112429,171
140674,171
1498783,171
156910,171
156926,171
163927,171
164505,171
166163,171
1675824,171
1676164,171
182243,171
187882,171
190413,171
190614,171
192832,171
198958,171
2022063,171
2022911,171
204824,171
210273,171
2106614,171
2408509,171
2466355,171
2484902,171
266299,171
2731075,171
3221843,171
352119,171
373734,171
380229,171
381455,171
391287,171
3965385,171
400008,171
422021,171
450394,171
450532,171
452644,171
5228406,171
5228408,171
5244506,171
5419269,171
5578712,171
5579018,171
5620935,171
5638007,171
5652195,171
5655284,171
5682579,171
5693724,171
5694485,171
6793275,171
6798001,171
6801766,171
68510,171
68561,171
71046,171
72159,171
74688,171
8849826,171
8854759,171
8864081,171
8866601,171
8871373,171
8876454,171
893609,171
8950201,171
9011224,171
9017879,171
112153,170
112155,170
1181351,170
1183002,170
1307963,170
1430778,170
158296,170
1614645,170
163101,170
163745,170
166103,170
1678589,170
168895,170
168933,170
176646,170
177678,170
180709,170
193709,170
196929,170
2168982,170
2509793,170
3262512,170
3301943,170
350753,170
351208,170
373738,170
374916,170
3769320,170
377182,170
381454,170
382093,170
389622,170
390664,170
4084994,170
416847,170
420739,170
428625,170
432010,170
443926,170
4641229,170
5096532,170
5220952,170
5339711,170
5362386,170
5419268,170
5423672,170
5607671,170
5660013,170
5662660,170
5672130,170
5683588,170
5691512,170
622412,170
6784423,170
6787737,170
6799614,170
6813626,170
68800,170
69996,170
73892,170
74733,170
74748,170
77321,170
844447,170
8850659,170
8851865,170
8851933,170
8853529,170
8878178,170
8933547,170
8938981,170
8950724,170
8952137,170
8952903,170
8952996,170
9008696,170
9009554,170
9012205,170
9014627,170
9020275,170
9022934,170
9036289,170
914022,170
9604487,170
975554,170
112055,169
1606288,169
163798,169
1676024,169
1676134,169
167712,169
170026,169
174425,169
180575,169
1855195,169
188389,169
193097,169
197593,169
202308,169
2023456,169
204813,169
205123,169
209921,169
2173781,169
2317531,169
2426566,169
2466764,169
3006633,169
3006691,169
3209894,169
3214972,169
350078,169
3656267,169
375148,169
389026,169
389778,169
390749,169
416849,169
425994,169
427998,169
428205,169
428214,169
446016,169
451152,169
49859,169
5211340,169
5246654,169
5358592,169
5610730,169
5693681,169
6784727,169
6791209,169
6792602,169
6794352,169
6803989,169
68724,169
706480,169
70906,169
72048,169
8871475,169
8931858,169
8940294,169
8950113,169
8950225,169
8950362,169
9022942,169
9026777,169
909776,169
918201,169
9623072,169
9631879,169
976788,169
1015693,168
109470,168
110246,168
1228025,168
1247649,168
1470011,168
1482759,168
1564184,168
159773,168
162742,168
163554,168
171180,168
174155,168
179847,168
191371,168
191727,168
196372,168
197654,168
198870,168
200954,168
202735,168
2046084,168
205207,168
206877,168
212007,168
2130627,168
2161868,168
2514831,168
2534244,168
2671872,168
350705,168
3782562,168
380170,168
380761,168
381952,168
389114,168
4093351,168
420582,168
429591,168
4411397,168
449073,168
480463,168
4827375,168
5250986,168
5433067,168
5653878,168
5654514,168
5685902,168
57836,168
6784959,168
6810894,168
6811429,168
74101,168
74703,168
77301,168
8854795,168
8864431,168
8870457,168
8874130,168
8940134,168
8956427,168
8964246,168
8983671,168
9011145,168
904830,168
936011,168
9603598,168
9615042,168
9616214,168
9617595,168
9627350,168
976047,168
1008247,167
112152,167
112354,167
1458876,167
1467209,167
1475025,167
1562640,167
157089,167
158344,167
158437,167
158969,167
159733,167
1614613,167
167428,167
1678742,167
189465,167
193981,167
197958,167
2022346,167
2026077,167
2029984,167
203156,167
2065550,167
209813,167
2134481,167
2161844,167
2424272,167
2466238,167
3006627,167
3215037,167
3640854,167
376245,167
380305,167
388800,167
390570,167
400063,167
4086204,167
4093339,167
419293,167
425678,167
429798,167
430323,167
432067,167
432237,167
4411394,167
450592,167
5617621,167
5624133,167
5654634,167
5686335,167
5696005,167
6784710,167
6786245,167
6788523,167
6790922,167
6802350,167
6803386,167
6807581,167
6809264,167
6810376,167
68810,167
75234,167
75883,167
77608,167
873811,167
8847637,167
8854160,167
8854182,167
8863966,167
8866674,167
8869206,167
8874144,167
8874685,167
8876240,167
8941701,167
8950343,167
8983983,167
9007561,167
9011346,167
913451,167
9604675,167
975635,167
1013836,166
141427,166
1482781,166
1497853,166
157628,166
158770,166
158781,166
159358,166
1605825,166
1676204,166
168299,166
170685,166
1791131,166
189957,166
2012086,166
201477,166
201859,166
212004,166
2161666,166
2426569,166
2429638,166
2454118,166
265011,166
2730871,166
3008840,166
3222242,166
350618,166
351341,166
354128,166
3595175,166
3769370,166
378967,166
389897,166
399931,166
400307,166
4085357,166
420598,166
450434,166
4570486,166
4836868,166
514604,166
5215975,166
535530,166
5617143,166
5621352,166
5626171,166
5632677,166
6798474,166
6802486,166
6803047,166
6805057,166
6805811,166
6806967,166
68756,166
73632,166
73691,166
73724,166
74059,166
8849891,166
8854150,166
8855007,166
8867667,166
8874183,166
8875374,166
8931974,166
8939066,166
8956980,166
909780,166
9623355,166
9632182,166
9664565,166
975979,166
976020,166
976050,166
111854,165
114263,165
1299359,165
1362417,165
139895,165
140786,165
140806,165
1454880,165
1483203,165
157942,165
158571,165
158926,165
1605416,165
1605535,165
162573,165
170839,165
191422,165
193677,165
195733,165
197838,165
201721,165
2029147,165
2029988,165
209723,165
2168038,165
3222226,165
350638,165
352158,165
352609,165
3656261,165
373732,165
374669,165
3781023,165
388774,165
390425,165
391825,165
400540,165
4085217,165
418304,165
445795,165
446372,165
453356,165
482774,165
4839625,165
5340130,165
5358343,165
5610722,165
5676917,165
5695957,165
6785052,165
6789797,165
6791531,165
6802299,165
6802514,165
6804259,165
6804936,165
6814086,165
74386,165
74948,165
8848864,165
8849797,165
8853309,165
8862152,165
8874214,165
8874217,165
8962050,165
8982021,165
8985157,165
9020970,165
9026757,165
917891,165
9625465,165
996742,165
141432,164
1482626,164
1485596,164
156723,164
157642,164
1614665,164
165033,164
1675473,164
174081,164
177649,164
1791138,164
182504,164
1855186,164
192916,164
2012082,164
201623,164
2046285,164
204958,164
209573,164
209766,164
210290,164
215948,164
2161612,164
2161907,164
2197548,164
2467659,164
264452,164
264678,164
3601581,164
375161,164
375997,164
376357,164
3779381,164
390548,164
428262,164
433099,164
445764,164
482769,164
5362450,164
549297,164
5607023,164
5607838,164
5617829,164
5623643,164
5624131,164
5632517,164
5655441,164
5659861,164
5685605,164
5685658,164
5690669,164
5696043,164
6782509,164
6783816,164
6798489,164
6800315,164
6802452,164
6805719,164
68750,164
68774,164
69754,164
70903,164
70940,164
71667,164
8849857,164
8862320,164
8863434,164
8866941,164
8867097,164
8867876,164
8870332,164
8876193,164
8876366,164
8877884,164
8950063,164
8954056,164
8981892,164
9012597,164
9014074,164
917839,164
9617660,164
994100,164
1008234,163
1015676,163
1181386,163
140769,163
1454912,163
1630306,163
163770,163
166220,163
176585,163
176606,163
1791130,163
182925,163
187565,163
190263,163
192675,163
198373,163
2046085,163
2161779,163
2562517,163
2872284,163
2900747,163
3229114,163
351644,163
373619,163
373805,163
379395,163
381727,163
4084999,163
426155,163
445792,163
4839626,163
5082401,163
5195402,163
5223304,163
5246478,163
52639,163
5336174,163
5607685,163
5610720,163
5676940,163
5682998,163
5691150,163
5692462,163
629599,163
6789072,163
6789126,163
6798347,163
6802295,163
6802305,163
6807565,163
6808566,163
6809320,163
6810392,163
68798,163
71261,163
72510,163
73518,163
879674,163
879703,163
8847965,163
8871366,163
893597,163
8982018,163
8983870,163
9009922,163
9012209,163
9012349,163
9020610,163
927854,163
9609690,163
9620837,163
964962,163
1012978,162
111795,162
1226089,162
1236941,162
1362264,162
167984,162
168869,162
174624,162
1855157,162
188362,162
189530,162
190430,162
197198,162
197745,162
197933,162
198196,162
199566,162
1996322,162
1996330,162
201463,162
2067713,162
211186,162
211191,162
211238,162
2142714,162
2161775,162
2168887,162
2318746,162
2404182,162
2534087,162
2768989,162
2902196,162
2993447,162
3008842,162
3095889,162
349657,162
374699,162
380048,162
389261,162
390575,162
390735,162
421853,162
432113,162
4416737,162
4419978,162
444416,162
450505,162
4717446,162
4791272,162
482788,162
5433074,162
548800,162
5607652,162
5621371,162
5624130,162
5651713,162
5655351,162
5672019,162
5683800,162
5684883,162
5686359,162
5689439,162
629596,162
6784224,162
6793590,162
6802374,162
6804652,162
6806647,162
68738,162
688994,162
70655,162
77338,162
8848491,162
8857686,162
8863714,162
8874212,162
8875523,162
8876789,162
8931653,162
8943105,162
8950634,162
9023980,162
9026502,162
917807,162
918200,162
939762,162
9618584,162
976748,162
113646,161
1181214,161
1296348,161
140221,161
1475017,161
156716,161
1592247,161
159771,161
162798,161
163626,161
167637,161
187967,161
192425,161
193426,161
193682,161
194802,161
1963569,161
198344,161
198703,161
1996306,161
200682,161
201426,161
201719,161
202755,161
2028562,161
202960,161
2065233,161
210915,161
2142814,161
264771,161
266068,161
2691226,161
3004629,161
3132753,161
374692,161
375144,161
375405,161
377265,161
379887,161
389639,161
390547,161
390562,161
391972,161
4093332,161
419033,161
419528,161
449802,161
449854,161
449937,161
450235,161
482765,161
5211389,161
5250209,161
548940,161
5621354,161
5628829,161
5672850,161
5682802,161
5686315,161
5694427,161
5696342,161
6784779,161
6790033,161
6791016,161
6794353,161
6800425,161
6802385,161
6803286,161
6810472,161
6810843,161
6810899,161
6813921,161
73635,161
73692,161
74689,161
74730,161
874079,161
8851988,161
8862602,161
8868066,161
8935988,161
8942302,161
8959781,161
8981073,161
9009941,161
9035227,161
912600,161
933458,161
937053,161
9604719,161
9605269,161
112149,160
1214200,160
1248004,160
1302698,160
141310,160
1500761,160
158766,160
1606744,160
1655847,160
168313,160
168414,160
174124,160
1793176,160
1793207,160
180337,160
180855,160
182946,160
1838979,160
1855168,160
1855230,160
189202,160
197595,160
198010,160
199576,160
199858,160
2012087,160
209765,160
210342,160
266103,160
2681694,160
2993782,160
2993814,160
3159259,160
3295580,160
373746,160
374562,160
3788667,160
380260,160
388474,160
390302,160
3965398,160
418662,160
428676,160
429811,160
446302,160
450463,160
450530,160
450620,160
4839612,160
4839619,160
49155,160
51925,160
5212669,160
5244503,160
5336417,160
5389841,160
5578791,160
5603260,160
5612508,160
5649708,160
5668489,160
5675368,160
5685972,160
5693081,160
5694410,160
5695964,160
67447,160
6784399,160
6787820,160
6797913,160
6802442,160
6804199,160
6804261,160
6805400,160
6806732,160
6811526,160
6813811,160
6814090,160
6814684,160
68753,160
70664,160
72037,160
72361,160
790205,160
8850831,160
8853310,160
8864101,160
8864999,160
8932413,160
8937203,160
8938080,160
8940978,160
8949687,160
8950586,160
8950740,160
8956724,160
8964333,160
914005,160
9615023,160
964970,160
977071,160
1008215,159
1236947,159
1254293,159
1483089,159
1483186,159
157225,159
157451,159
158118,159
158340,159
162729,159
168408,159
170964,159
1791084,159
180602,159
180632,159
182579,159
189856,159
191636,159
194079,159
198605,159
1996314,159
200711,159
202708,159
2029159,159
2033476,159
2046175,159
2162225,159
2299677,159
2731081,159
2872498,159
3239022,159
3247836,159
350186,159
352364,159
3662337,159
374561,159
381949,159
390427,159
400160,159
4331345,159
4411380,159
442422,159
444160,159
450262,159
507929,159
508012,159
5216010,159
5250919,159
5444526,159
548818,159
5627079,159
5649734,159
5653972,159
5678517,159
5686708,159
5690023,159
5692232,159
5693591,159
57562,159
6802458,159
6802698,159
6802999,159
6803802,159
6804596,159
6811415,159
6814412,159
68519,159
68728,159
68744,159
68814,159
68816,159
69756,159
73598,159
73814,159
8847579,159
8852308,159
8854173,159
8854293,159
8855541,159
8857547,159
8869241,159
8873923,159
8939088,159
8940561,159
8948139,159
8949874,159
8953339,159
8983834,159
914018,159
947487,159
975594,159
994160,159
109800,158
1454879,158
162873,158
163539,158
1655827,158
1655834,158
1676065,158
1791137,158
1855201,158
187568,158
190204,158
199144,158
200681,158
200879,158
2033485,158
2046067,158
2046092,158
2046094,158
211991,158
2127556,158
213175,158
2162226,158
2201331,158
2453855,158
2520883,158
2681675,158
3222124,158
3222570,158
3299546,158
3315066,158
3322361,158
3465357,158
351210,158
3656230,158
373751,158
379980,158
381280,158
381669,158
3828000,158
388431,158
3899312,158
390251,158
390393,158
3928619,158
396937,158
419316,158
419543,158
427391,158
432054,158
434822,158
450226,158
5082399,158
517562,158
5336466,158
5339682,158
5340274,158
5663244,158
5666994,158
5682612,158
5685317,158
5693751,158
6781899,158
6787632,158
6797956,158
6803063,158
6805268,158
68457,158
69978,158
71881,158
72177,158
8853511,158
8855913,158
8862300,158
8867207,158
8868574,158
8869606,158
8874158,158
8874705,158
8937631,158
8984012,158
9009057,158
9011738,158
9015122,158
9023983,158
918185,158
927767,158
992720,158
1015672,157
109903,157
1169387,157
1169418,157
1234106,157
1236967,157
1252240,157
140704,157
1483077,157
1483096,157
162650,157
1675866,157
174916,157
181230,157
182953,157
190261,157
1911531,157
202772,157
2029992,157
203139,157
203625,157
209910,157
209944,157
211178,157
2161588,157
2161959,157
2187404,157
2272668,157
2311324,157
2426135,157
2509831,157
2564668,157
2685505,157
2691219,157
2730692,157
2769013,157
2870223,157
2902192,157
2902208,157
3000137,157
349637,157
3636919,157
376364,157
378502,157
379626,157
380704,157
380705,157
388974,157
389038,157
389258,157
390339,157
4085029,157
418852,157
419781,157
420584,157
427605,157
428379,157
449087,157
450474,157
451345,157
5218716,157
5244428,157
5250961,157
5251505,157
5444512,157
5610383,157
5617605,157
5651986,157
5653768,157
5654545,157
5694433,157
6788556,157
6791197,157
6793591,157
6800334,157
6803104,157
6807052,157
6807751,157
6814132,157
68790,157
71921,157
72663,157
73806,157
76453,157
844619,157
879222,157
8867034,157
8937613,157
8950260,157
8950684,157
8955030,157
9026917,157
914006,157
921124,157
927773,157
933455,157
936564,157
9615275,157
9625863,157
9626022,157
1011595,156
1013858,156
1018386,156
109527,156
1112571,156
114618,156
1227970,156
1250100,156
140491,156
158399,156
1592241,156
1604460,156
163733,156
174438,156
1791054,156
180047,156
1855200,156
189964,156
192677,156
196414,156
200729,156
201611,156
202121,156
204662,156
2105001,156
2127285,156
2162096,156
2395818,156
2395992,156
2730959,156
2768982,156
3006692,156
3215149,156
3222015,156
3266566,156
350604,156
352347,156
374681,156
375770,156
376363,156
3772407,156
380747,156
390256,156
392012,156
3928656,156
416725,156
420479,156
429767,156
432065,156
443953,156
450406,156
4570518,156
4791251,156
4839628,156
4839630,156
5205604,156
5251499,156
5339524,156
5358525,156
5368451,156
548815,156
5578717,156
5607697,156
5615604,156
5621367,156
5632520,156
5632679,156
5668750,156
5674631,156
5675950,156
5684862,156
5685311,156
5687176,156
5689000,156
5693356,156
5696131,156
5696816,156
597628,156
622357,156
63502,156
6798368,156
6798383,156
6798766,156
6802495,156
6809263,156
6809778,156
6809944,156
6814254,156
68549,156
68783,156
70594,156
71163,156
71492,156
74872,156
76456,156
77304,156
8874184,156
8879117,156
8950057,156
9007606,156
909765,156
912455,156
9624272,156
981809,156
983113,156
996748,156
1011607,155
1177531,155
1177542,155
1182985,155
1433353,155
1482612,155
162460,155
163069,155
1675815,155
170149,155
187020,155
191810,155
195277,155
195313,155
1963587,155
196753,155
1989743,155
1996326,155
200826,155
202084,155
209754,155
210285,155
2161662,155
2187264,155
2399431,155
2404139,155
2466357,155
2660819,155
266315,155
2730896,155
2750181,155
2902193,155
2902201,155
3000302,155
3209167,155
3322014,155
3322041,155
349430,155
352107,155
354080,155
373856,155
376250,155
3788075,155
3858467,155
390224,155
390438,155
3928486,155
399936,155
419161,155
4420107,155
445807,155
449883,155
450623,155
4551761,155
508308,155
5218757,155
5262606,155
5262966,155
55861,155
5591040,155
5626992,155
5629203,155
5635843,155
5649701,155
5654544,155
5682035,155
5685608,155
5686973,155
5691126,155
5693771,155
5695989,155
6790031,155
6799695,155
68539,155
68610,155
68804,155
72028,155
73605,155
73689,155
742373,155
77319,155
8848023,155
8849348,155
8855648,155
8864079,155
8876868,155
8937190,155
8950365,155
8954398,155
8955817,155
9008584,155
9018895,155
9029667,155
9036285,155
914008,155
9609917,155
983240,155
996764,155
1012969,154
1067690,154
1168385,154
1225828,154
1296039,154
139909,154
140785,154
1454939,154
1497824,154
156702,154
157456,154
159868,154
1614646,154
1791155,154
1810438,154
182947,154
187522,154
189243,154
189425,154
190244,154
195734,154
196045,154
198437,154
1996335,154
1996343,154
2022065,154
2025924,154
2029007,154
209957,154
2161961,154
2167873,154
2187266,154
2399717,154
2509827,154
266204,154
2768996,154
2855259,154
2997591,154
3008951,154
3209166,154
3209922,154
3249369,154
3315474,154
352371,154
378952,154
380076,154
380620,154
381543,154
381668,154
389540,154
390252,154
391108,154
400337,154
418378,154
420855,154
430172,154
446162,154
464971,154
500333,154
5225635,154
5226883,154
5228355,154
5228940,154
5262978,154
5362721,154
5578794,154
